claim_id,policy_id,claim_date,amount,status
CLM0007214,POL001399,2026-05-31,22555.05,DENIED
CLM0008471,POL004548,2024-06-01,22514.96,OPEN
CLM0004078,POL001855,2024-12-07,57330.08,CLOSED
CLM0001508,POL002824,2024-11-29,68656.33,OPEN
CLM0010048,POL003455,2024-08-06,56573.86,IN REVIEW
CLM0010202,POL004547,2025-06-22,51071.69,  CLOSED 
CLM0002016,POL003384,2026-01-07,36200.99,IN REVIEW
CLM0006235,POL000261,2025-04-23,56926.58,IN REVIEW
CLM0006017,POL000847,2024-08-15,62919.4,CLOSED
CLM0001308,POL002223,2025-03-22,42773.11,DENIED
CLM0009957,POL004979,2024-10-06,22066.29,CLOSED
CLM0002108,POL003162,2026-02-08,73199.29,IN REVIEW
CLM0008568,POL004442,2025-10-06,51189.22,CLOSED
CLM0007616,POL004088,2026-07-10,23458.83,DENIED
CLM0011469,POL002002,2024-10-23,39664.11,OPEN
CLM0007938,POL002701,2025-02-06,20562.83,DENIED
CLM0011950,POL000036,0000-00-00,53078.17,CLOSED
CLM0006841,POL004032,2026-07-02,9728.31,OPEN
CLM0000420,POL002927,2024-10-13,66050.04,OPEN
CLM0000523,POL002650,2024-12-25,861.47,CLOSED
CLM0010592,POL000491,2026-06-26,41934.15,CLOSED
CLM0003370,POL004869,2025-09-13,54696.04,IN REVIEW
CLM0001443,POL004188,2025-02-14,35978.76,IN REVIEW
CLM0010534,POL002583,2025-09-01,8519.62,CLOSED
CLM0007059,POL003962,2024-08-28,39761.54,CLOSED
CLM0010118,POL003013,2025-02-17,12601.54,DENIED
CLM0011724,POL000849,2026-06-09,47821.58,IN REVIEW
CLM0011746,POL004702,2024-07-28,53419.34,OPEN
CLM0000570,POL000567,2025-10-07,62266.15,OPEN
CLM0001225,POL000908,2025-11-03,3611.32,IN REVIEW
CLM0005114,POL001941,2025-11-29,23997.46,CLOSED
CLM0006622,POL002291,2025-09-06,38258.88,IN REVIEW
CLM0008873,POL000052,2025-01-11,11739.71,IN REVIEW
CLM0005849,POL004210,2024-10-16,36721.96,OPEN
CLM0002698,POL000310,2026-03-03,31139.52,IN REVIEW
CLM0009512,POL002506,2025-02-04,17416.32,DENIED
CLM0000555,POL004172,2026-02-14,63383.09,OPEN
CLM0009772,POL000547,2025-12-31,38754.69,IN REVIEW
CLM0009259,POL002857,2025-01-16,10245.52,CLOSED
CLM0011941,POL002888,2025-10-17,54884.53,  IN REVIEW 
CLM0008750,POL000783,2025-10-21,30742.79,DENIED
CLM0004942,POL001150,31/12/2025,5906.87,IN REVIEW
CLM0009062,POL002882,2025-08-17,74796.96,CLOSED
CLM0011179,POL004616,2025-02-20,38678.67,DENIED
CLM0001657,POL003583,2026-02-07,78495.79,CLOSED
CLM0003111,POL000461,2025-12-29,65552.12,IN REVIEW
CLM0001341,POL002634,2026-06-15,32952.31,CLOSED
CLM0009714,POL000125,2024-09-06,44224.11,OPEN
CLM0010349,POL003934,2025-05-24,12492.52,CLOSED
CLM0003909,POL003245,2024-10-07,38679.1,OPEN
CLM0004607,POL002851,2025-11-09,47573.59,DENIED
CLM0005447,POL000379,2026-07-03,20617.15,IN REVIEW
CLM0003572,POL002900,2025-06-01,33127.78,DENIED
CLM0005681,POL000138,2024-11-25,69638.45,DENIED
CLM0008611,POL003988,2025-10-05,20228.62,CLOSED
CLM0008800,POL003912,2026-01-12,-19786.52,CLOSED
CLM0001774,POL000767,2025-08-13,55918.14,OPEN
CLM0003013,POL000092,2025-10-02,70635.01,OPEN
CLM0002355,POL000238,2025-12-27,8221.83,IN REVIEW
CLM0011919,POL003533,2024-12-20,45806.35,DENIED
CLM0002518,POL001729,2024-07-28,5470.14,CLOSED
CLM0005484,POL000505,2025-01-15,25090.61,OPEN
CLM0011100,POL000980,2026-04-04,23630.92,  CLOSED 
CLM0006238,POL001274,2024-06-20,7176.17,CLOSED
CLM0009501,POL001559,2024-11-28,44446.01,DENIED
CLM0004754,POL001517,2026-04-02,20602.64,OPEN
CLM0010148,POL004105,2024-09-08,79787.57,DENIED
CLM0004962,POL903428,2025-05-07,19122.72,IN REVIEW
CLM0006492,POL003078,2025-07-14,77556.86,OPEN
CLM0002835,POL004149,2024-09-28,45135.79,OPEN
CLM0001409,POL002970,2025-12-06,73657.21,OPEN
CLM0008356,POL003070,2024-09-21,68007.47,IN REVIEW
CLM0011648,POL003818,2025-04-10,40936.53,CLOSED
CLM0000538,POL004079,2026-02-25,17263.43,DENIED
CLM0003244,POL001910,2025-02-22,68463.83,IN REVIEW
CLM0006741,POL002395,2024-08-11,42902.16,DENIED
CLM0002209,POL002597,2026-07-03,24221.08,OPEN
CLM0011217,POL003173,2024-10-30,72952.93,OPEN
CLM0001892,POL004615,2024-11-23,49164.32,IN REVIEW
CLM0009775,POL003404,2024-06-03,40113.88,DENIED
CLM0003131,POL004178,2025-03-01,46509.25,CLOSED
CLM0000802,POL001492,2024-06-06,30772.44,OPEN
CLM0001695,POL003052,2025-04-13,3258.43,IN REVIEW
CLM0005695,POL004511,2025-12-02,20728.59,DENIED
CLM0007810,POL001466,2025-10-07,59973.65,CLOSED
CLM0007062,POL003842,2024-11-17,-25394.13,IN REVIEW
CLM0008672,POL003205,2026-04-10,25433.95,DENIED
CLM0009368,POL000170,2026-01-04,11893.98,IN REVIEW
CLM0004658,POL002383,2026-01-24,72183.59,DENIED
CLM0010329,POL001053,2026-03-25,63477.27,CLOSED
CLM0009922,POL002927,2024-08-23,21520.07,IN REVIEW
CLM0005784,POL002554,2025-01-17,49368.02,DENIED
CLM0004089,POL002405,2026-05-11,75118.03,IN REVIEW
CLM0000855,POL000869,2024-10-27,10776.76,OPEN
CLM0003260,POL001128,2025-09-22,47660.22,DENIED
CLM0003223,POL004402,2026-04-24,56760.28,OPEN
CLM0001527,POL003867,2025-12-31,65484.26,IN REVIEW
CLM0002681,POL001461,2025-11-09,67243.68,CLOSED
CLM0005539,POL000862,2025-08-24,66571.06,IN REVIEW
CLM0004074,POL003967,2025-01-18,55214.17,CLOSED
CLM0006645,POL002448,2024-12-30,76417.68,DENIED
CLM0006966,POL000895,2025-03-26,52338.35,CLOSED
CLM0002867,POL904327,2024-06-10,51822.13,OPEN
CLM0003873,POL001670,2025-07-17,37361.46,OPEN
CLM0009765,POL002148,2024-10-31,32708.88,IN REVIEW
CLM0008515,POL002912,2024-12-20,67733.86,OPEN
CLM0009913,POL001847,2026-01-18,11368.92,CLOSED
CLM0007476,POL001404,2025-02-07,66615.42,OPEN
CLM0006324,POL004732,2024-09-29,17142.16,CLOSED
CLM0005151,POL004215,2025-11-17,7037.28,DENIED
CLM0007619,POL002756,2025-04-17,10830.98,IN REVIEW
CLM0005382,POL004066,2025-01-28,50399.96,DENIED
CLM0006912,POL000987,2026-04-02,22162.18,IN REVIEW
CLM0007671,POL000332,2025-06-27,26952.77,IN REVIEW
CLM0010958,POL000553,2026-03-04,19739.15,DENIED
CLM0001540,POL001321,0000-00-00,-36957.98,  OPEN 
CLM0001805,POL000524,2026-02-14,5953.93,IN REVIEW
CLM0010073,POL003508,2025-03-14,25606.65,CLOSED
CLM0008578,POL000475,2024-11-03,18023.49,CLOSED
CLM0005444,POL001623,2026-03-05,47185.37,CLOSED
CLM0009192,POL000355,2025-02-28,71848.88,OPEN
CLM0004076,POL001574,2025-07-26,61161.96,OPEN
CLM0007110,POL000662,2025-06-02,39522.65,DENIED
CLM0005986,POL002150,2025-01-06,3684.18,DENIED
CLM0007341,POL004682,2026-06-17,15855.4,OPEN
CLM0005039,POL003634,2024-12-22,60021.22,DENIED
CLM0005807,POL003721,2024-06-02,73171.33,  OPEN 
CLM0008167,POL000052,2024-08-09,53146.36,DENIED
CLM0005365,POL001588,2024-10-06,23670.16,CLOSED
CLM0001046,POL001438,2026-03-09,79665.69,  IN REVIEW 
CLM0011257,POL002260,2024-09-19,2585.17,OPEN
CLM0000241,POL001331,2024-10-20,17494.45,DENIED
CLM0010700,POL001686,2024-11-08,16819.49,DENIED
CLM0011711,POL003469,2024-07-25,49647.6,CLOSED
CLM0007160,POL003393,2026-04-08,1983.74,IN REVIEW
CLM0010831,POL002009,2025-11-19,65475.28,IN REVIEW
CLM0011672,POL003949,2026-05-02,23105.26,IN REVIEW
CLM0006299,POL000222,2026-04-26,67243.07,CLOSED
CLM0005135,POL000022,2026-07-11,25511.2,DENIED
CLM0001201,POL000408,2025-02-20,34236.55,DENIED
CLM0006595,POL000611,2024-07-30,34634.44,closed
CLM0002692,POL001329,2025-07-22,72431.48,IN REVIEW
CLM0005733,POL004323,2025-09-19,34485.27,CLOSED
CLM0009768,POL001407,2024-09-02,51028.5,DENIED
CLM0005856,POL001971,2024-08-10,12101.25,IN REVIEW
CLM0006521,POL004090,2025-01-16,31682.62,CLOSED
CLM0009387,POL000990,0000-00-00,22648.61,CLOSED
CLM0007395,POL003288,2024-06-24,18005.56,DENIED
CLM0002104,POL003973,2025-10-11,60314.64,CLOSED
CLM0005754,POL000388,2025-01-16,78620.34,DENIED
CLM0007060,POL002354,2026-03-02,22994.08,IN REVIEW
CLM0003102,POL001103,2025-08-03,50861.98,OPEN
CLM0001858,POL000348,2025-07-04,43021.61,DENIED
CLM0001237,POL004708,2025-10-20,21999.15,DENIED
CLM0001550,POL001319,2025-07-17,13211.42,DENIED
CLM0004275,POL002256,2024-08-13,0,CLOSED
CLM0011165,POL002911,2025-10-03,10985.43,DENIED
CLM0006361,POL002968,2024-12-12,57482.43,CLOSED
CLM0002619,POL002124,2026-06-23,46830.17,CLOSED
CLM0010351,POL004156,2024-10-13,72147.88,DENIED
CLM0001817,POL004430,2025-04-23,63911.72,CLOSED
CLM0005246,POL001019,2025-08-24,28446.34,IN REVIEW
CLM0008749,POL003414,2025-07-06,15939.36,CLOSED
CLM0006208,POL001658,2024-08-09,13952.79,CLOSED
CLM0003567,POL002527,N/A,65982.8,DENIED
CLM0001270,POL003079,2026-06-03,7416.04,DENIED
CLM0006273,POL001079,2025-05-16,0,DENIED
CLM0005231,POL004212,2025-12-15,6899.03,CLOSED
CLM0009346,POL003799,2025-03-18,66324.49,IN REVIEW
CLM0002111,POL002393,2024-12-23,46882.06,CLOSED
CLM0009242,POL004520,2024-08-29,1020.95,CLOSED
CLM0004216,POL001398,2025-10-28,62604.93,  DENIED 
CLM0011486,POL004932,2025-02-24,15973.49,CLOSED
CLM0009830,POL003322,2024-09-02,48155.14,OPEN
CLM0006062,POL003209,2025-03-20,77641.9,CLOSED
CLM0008223,POL003687,2024-12-30,46502.1,CLOSED
CLM0003315,POL004462,2025-12-28,59130.71,DENIED
CLM0001230,POL004269,2026-03-20,52254.33,OPEN
CLM0005641,POL003314,2025-04-15,72626.16,IN REVIEW
CLM0003042,POL003228,2024-10-21,14177.11,IN REVIEW
CLM0004405,POL004141,2026-01-11,77917.59,DENIED
CLM0010563,POL004566,2024-07-20,25745.64,IN REVIEW
CLM0011826,POL004322,2025-08-16,17679.96,CLOSED
CLM0010567,POL004969,2024-07-25,66543.88,IN REVIEW
CLM0001899,POL000404,2025-01-03,34575.18,OPEN
CLM0000520,POL000953,2026-02-11,30139.46,CLOSED
CLM0011414,POL004468,2026-04-05,56167.63,OPEN
CLM0011498,POL002525,2025-07-24,50436.34,IN REVIEW
CLM0003469,POL000289,2025-03-02,75351.27,OPEN
CLM0002701,POL002589,2026-07-08,1943.96,IN REVIEW
CLM0006593,POL000665,2025-12-06,37153.68,IN REVIEW
CLM0002009,POL000838,2025-11-05,75613.49,IN REVIEW
CLM0008242,POL001433,2024-12-12,29973.71,CLOSED
CLM0006002,POL002349,2025-03-08,77790.84,IN REVIEW
CLM0001178,POL000750,2026-02-13,78111.18,OPEN
CLM0004010,POL003813,2024-10-13,17893.6,DENIED
CLM0004792,POL001479,2026-03-25,32945.89,CLOSED
CLM0010343,POL001007,2026-05-15,27589.58,DENIED
CLM0011522,POL001878,2026-06-16,12800.34,OPEN
CLM0011840,POL001024,2024-11-18,78011.14,OPEN
CLM0006323,POL001670,2024-11-12,55590.04,IN REVIEW
CLM0011189,POL001168,2025-03-10,30492.75,OPEN
CLM0001052,POL001277,2025-08-31,39747.7,CLOSED
CLM0011306,POL003262,2026-03-22,12011.95,IN REVIEW
CLM0007766,POL000593,2024-11-28,25243.75,OPEN
CLM0000713,POL000093,2024-06-21,11508.06,OPEN
CLM0010766,POL002007,2024-09-29,35415.83,OPEN
CLM0007916,POL001363,2024-07-06,69924.54,IN REVIEW
CLM0004119,POL002162,2025-12-20,30710.45,DENIED
CLM0006529,POL004502,2026-05-06,65340.81,DENIED
CLM0011782,POL004878,2024-10-13,49665.34,OPEN
CLM0004071,POL004840,2025-04-12,7695.6,OPEN
CLM0001269,POL000287,2026-05-21,34837.13,IN REVIEW
CLM0010506,POL003798,2025-09-25,33761.24,CLOSED
CLM0005808,POL000889,2026-06-16,34523.57,CLOSED
CLM0000181,POL000056,2024-07-25,18150.01,DENIED
CLM0009936,POL004982,2024-06-04,59969.14,DENIED
CLM0006276,POL000590,2024-12-02,-39100.11,DENIED
CLM0009877,POL004171,2025-06-07,30996.13,IN REVIEW
CLM0006194,POL000814,2025-12-23,18298.4,DENIED
CLM0003632,POL004507,2025-12-10,13097.39,DENIED
CLM0002987,POL000082,2026-04-05,67402.08,  CLOSED 
CLM0004328,POL000946,2024-08-03,9999999.99,OPEN
CLM0001767,POL004458,2024-10-30,15848.39,open
CLM0005498,POL002595,2024-07-17,16188.39,IN REVIEW
CLM0005384,POL002839,2025-10-18,64351.02,OPEN
CLM0006620,POL004546,2025-02-01,35308.53,DENIED
CLM0000230,POL001803,2025-06-05,10814.23,OPEN
CLM0003794,POL001048,2024-08-28,63697.52,OPEN
CLM0008001,POL000793,2025-09-21,34690.34,OPEN
CLM0011229,POL004980,2025-07-30,60409.42,IN REVIEW
CLM0011117,POL000259,2024-10-30,56195.33,  OPEN 
CLM0002062,POL004495,2025-05-16,24299.34,DENIED
CLM0009172,POL003363,2025-06-25,39395.31,DENIED
CLM0000799,POL000936,2025-05-02,37049.87,CLOSED
CLM0009328,POL004377,2024-09-09,9999999.99,IN REVIEW
CLM0005533,POL001009,2025-10-31,12915.73,IN REVIEW
CLM0011021,POL004427,2025-09-18,30160.94,OPEN
CLM0004628,POL001503,2025-04-25,32590.25,  IN REVIEW 
CLM0001593,POL003608,2024-06-16,60922.41,CLOSED
CLM0004347,POL002394,2024-12-25,1504.3,DENIED
CLM0001586,POL004432,2025-09-16,37776.49,CLOSED
CLM0005634,POL001784,2025-02-25,1289.0,DENIED
CLM0000783,POL000083,2024-11-29,32486.52,IN REVIEW
CLM0006322,POL003658,2025-10-29,57083.46,CLOSED
CLM0004244,POL003477,2024-09-17,18339.21,IN REVIEW
CLM0002556,POL002547,2024-09-28,37850.44,OPEN
CLM0010268,POL928160,2025-05-27,8226.01,  DENIED 
CLM0010006,POL001475,2026-05-24,19185.12,CLOSED
CLM0006016,POL000401,2026-05-07,55484.44,DENIED
CLM0008507,POL004427,2026-01-06,9336.67,OPEN
CLM0003609,POL003860,2025-06-10,56050.53,IN REVIEW
CLM0004212,POL002405,2026-07-19,-54899.55,DENIED
CLM0010158,POL003075,2026-13-45,57052.51,DENIED
CLM0003920,POL000115,2026-04-07,73877.65,IN REVIEW
CLM0000854,POL002105,2026-05-10,13593.06,DENIED
CLM0010424,POL002506,2026-05-15,46290.18,DENIED
CLM0005627,POL003700,2025-07-28,71901.94,DENIED
CLM0001688,POL001036,2024-09-05,67712.08,IN REVIEW
CLM0005087,POL000437,2024-08-25,47710.61,CLOSED
CLM0002442,POL003301,2026-01-20,60717.81,CLOSED
CLM0009585,POL003205,2025-01-19,64840.24,IN REVIEW
CLM0000651,POL004611,2025-10-24,75057.68,OPEN
CLM0001350,POL000689,2024-12-13,19021.06,  OPEN 
CLM0002988,POL004717,2025-03-14,53850.35,CLOSED
CLM0010874,POL923590,2024-11-03,35205.09,OPEN
CLM0004868,POL003233,2025-05-10,55196.61,CLOSED
CLM0005693,POL004223,2026-03-02,3647.51,CLOSED
CLM0008767,POL001428,2025-05-06,41138.72,closed
CLM0005997,POL004393,2024-08-21,37283.66,IN REVIEW
CLM0000601,POL003930,2026-05-12,43406.33,CLOSED
CLM0001882,POL000074,2025-11-07,49602.09,  OPEN 
CLM0009836,POL000721,0000-00-00,47048.8,DENIED
CLM0008299,POL003537,2026-03-17,47027.7,IN REVIEW
CLM0004403,POL004669,2026-01-19,47084.88,CLOSED
CLM0001439,POL000278,2024-12-27,67334.3,DENIED
CLM0001661,POL001155,2026-03-24,62827.0,CLOSED
CLM0001504,POL003760,2026-03-25,7531.43,IN REVIEW
CLM0000424,POL002203,2024-07-22,67744.14,OPEN
CLM0010012,POL003995,2026-02-26,9999999.99,IN REVIEW
CLM0002831,POL004343,2024-06-26,29506.84,  DENIED 
CLM0003619,POL001647,2024-08-14,18268.08,CLOSED
CLM0005113,POL002633,2026-05-25,38184.05,DENIED
CLM0009639,POL002691,2026-06-05,65060.09,CLOSED
CLM0007290,POL002305,2026-03-05,35207.46,CLOSED
CLM0010828,POL003168,2024-12-16,23975.14,closed
CLM0007872,POL001711,2024-08-06,7325.09,CLOSED
CLM0010190,POL000127,2024-09-25,4700.15,CLOSED
CLM0007603,POL003277,2025-02-28,23248.31,DENIED
CLM0001485,POL003807,2024-09-22,40964.39,OPEN
CLM0001610,POL002563,2024-07-28,47527.31,DENIED
CLM0009832,POL000961,2024-08-22,20084.63,DENIED
CLM0002980,POL000916,2025-02-11,32573.19,CLOSED
CLM0001060,POL003940,2025-03-27,15122.88,CLOSED
CLM0001261,POL000534,2025-04-24,57587.94,OPEN
CLM0011516,POL000639,2024-10-22,70637.63,OPEN
CLM0007312,POL000482,2025-10-13,32837.5,OPEN
CLM0009890,POL003782,2026-05-26,35440.88,OPEN
CLM0008985,POL000515,2024-10-20,69830.71,OPEN
CLM0006507,POL002848,2025-10-10,28407.28,IN REVIEW
CLM0003226,POL003791,2025-02-16,5692.02,CLOSED
CLM0009525,POL004892,2025-04-12,14731.05,CLOSED
CLM0008519,POL001288,2026-03-05,29000.97,  IN REVIEW 
CLM0004848,POL003735,2025-01-26,47034.12,OPEN
CLM0005822,POL004318,2025-11-20,79958.03,CLOSED
CLM0005180,POL002955,2025-11-25,17453.23,DENIED
CLM0004177,POL001676,2024-10-01,45916.25,OPEN
CLM0009824,POL001800,2026-01-07,35062.23,OPEN
CLM0003958,POL000738,2025-07-18,54680.21,DENIED
CLM0005950,POL001479,2025-11-11,31922.72,DENIED
CLM0000001,POL002944,2025-02-02,5502.76,DENIED
CLM0003054,POL004741,2026-04-06,45585.94,DENIED
CLM0005875,POL002080,2026-06-24,72676.34,OPEN
CLM0006029,POL000975,2025-02-19,35724.43,DENIED
CLM0011262,POL000845,2025-03-15,12205.85,CLOSED
CLM0002216,POL002359,2026-06-11,76501.83,CLOSED
CLM0009724,POL004571,2025-06-25,1511.37,DENIED
CLM0007563,POL000776,2024-10-16,59652.83,IN REVIEW
CLM0000527,POL003719,2026-03-26,53950.12,  DENIED 
CLM0003514,POL002853,2025-01-25,4464.52,CLOSED
CLM0003279,POL000172,2026-03-10,59361.59,IN REVIEW
CLM0001572,POL003090,2024-07-06,74411.11,IN REVIEW
CLM0000563,POL004322,2026-04-17,74481.58,IN REVIEW
CLM0001362,POL004426,2026-03-31,7195.28,IN REVIEW
CLM0002426,POL004385,2026-02-22,35598.07,DENIED
CLM0002457,POL002836,2025-06-10,24188.4,CLOSED
CLM0011405,POL002246,2025-02-09,24766.03,CLOSED
CLM0009644,POL003937,2026-07-12,69238.47,CLOSED
CLM0000606,POL003805,2026-04-25,36558.81,  OPEN 
CLM0000585,POL002698,2024-10-14,42901.71,DENIED
CLM0004550,POL004692,2025-01-03,38652.38,OPEN
CLM0011123,POL001047,2025-07-20,36572.84,CLOSED
CLM0005160,POL000167,2025-04-28,23474.55,IN REVIEW
CLM0006390,POL003135,2026-01-18,13859.92,CLOSED
CLM0009886,POL001604,2026-02-19,13441.63,OPEN
CLM0005083,POL000533,2025-12-09,61819.7,DENIED
CLM0003241,POL003869,2024-06-21,40669.41,IN REVIEW
CLM0008582,POL971899,2024-07-04,6969.85,IN REVIEW
CLM0001181,POL001344,2024-10-05,15508.39,CLOSED
CLM0010015,POL002967,2025-08-23,1150.9,  DENIED 
CLM0009462,POL003826,2024-06-29,3493.66,DENIED
CLM0010625,POL004137,2025-05-28,62213.65,  CLOSED 
CLM0008988,POL000034,2025-05-17,35993.18,CLOSED
CLM0010615,POL003006,2025-10-15,75153.26,IN REVIEW
CLM0002242,POL003361,2026-01-03,19652.87,DENIED
CLM0003105,POL001765,2026-01-31,4689.51,closed
CLM0011596,POL002225,2024-12-30,76267.89,OPEN
CLM0005851,POL000589,2024-07-16,63370.34,DENIED
CLM0008588,POL002012,2025-05-15,654.57,DENIED
CLM0001297,POL002095,2024-11-04,78697.46,IN REVIEW
CLM0007355,POL002096,2024-08-09,11010.44,IN REVIEW
CLM0003938,POL001983,2024-10-12,77394.05,OPEN
CLM0005013,POL004684,2025-02-26,26446.95,CLOSED
CLM0006147,POL001408,2024-09-18,39263.47,DENIED
CLM0011162,POL004005,2024-07-06,34723.59,OPEN
CLM0002134,POL003921,2025-11-18,33906.74,OPEN
CLM0008518,POL968553,2025-08-19,42947.32,DENIED
CLM0011611,POL002521,2026-01-18,28921.81,DENIED
CLM0001662,POL001542,2025-02-15,13169.96,CLOSED
CLM0009166,POL001096,2025-11-29,67331.97,CLOSED
CLM0004118,POL003571,2025-08-05,67613.18,DENIED
CLM0008787,POL000732,2026-06-25,51576.92,OPEN
CLM0003210,POL002260,2025-05-31,58838.37,OPEN
CLM0001018,POL004830,2024-12-24,27230.99,CLOSED
CLM0005563,POL004115,2025-01-06,43084.97,OPEN
CLM0007952,POL000934,2024-06-23,33887.45,OPEN
CLM0004350,POL004346,2024-10-11,33991.56,DENIED
CLM0005273,POL003275,2026-04-22,21150.69,IN REVIEW
CLM0002183,POL003381,2024-07-10,38852.24,DENIED
CLM0000645,POL004297,2024-08-21,783.21,DENIED
CLM0008267,POL002727,2024-12-25,79816.21,open
CLM0010923,POL002880,2026-03-06,38045.82,CLOSED
CLM0010530,POL001848,2025-03-16,14303.46,CLOSED
CLM0000171,POL003092,2026-01-14,15938.41,CLOSED
CLM0004943,POL000386,2025-04-24,2352.88,OPEN
CLM0003014,POL004325,2024-09-22,44511.12,denied
CLM0007096,POL002515,2025-09-07,17282.09,OPEN
CLM0011534,POL004886,2025-06-16,56263.22,OPEN
CLM0011497,POL000380,2026-01-18,13167.99,  CLOSED 
CLM0005600,POL004112,2025-05-26,16067.43,CLOSED
CLM0001665,POL002067,2026-07-01,27773.06,DENIED
CLM0010843,POL000805,2025-12-10,48020.34,  CLOSED 
CLM0009755,POL001539,2025-07-13,14618.34,DENIED
CLM0010606,POL004231,2024-09-08,36598.24,OPEN
CLM0007842,POL000746,2025-07-11,69527.72,DENIED
CLM0011808,POL002155,2025-12-20,6497.72,OPEN
CLM0010279,POL002287,2025-11-13,73022.62,DENIED
CLM0008034,POL002341,2025-09-11,28410.36,IN REVIEW
CLM0002194,POL002005,2025-05-08,73793.35,OPEN
CLM0008111,POL001911,2025-07-22,76764.62,IN REVIEW
CLM0000021,POL000436,2024-10-13,7590.65,IN REVIEW
CLM0011869,POL003366,2025-07-31,76380.75,DENIED
CLM0009527,POL003231,2024-11-27,45226.35,OPEN
CLM0001145,POL003918,2024-12-31,1257.22,IN REVIEW
CLM0000987,POL002656,2025-10-02,20769.51,CLOSED
CLM0005979,POL002580,2025-12-02,12778.03,OPEN
CLM0010468,POL000084,2026-04-30,517.25,CLOSED
CLM0010060,POL004632,2026-01-11,11348.37,OPEN
CLM0006848,POL002903,2026-03-02,11561.6,OPEN
CLM0001475,POL001749,2025-01-11,34179.13,OPEN
CLM0003743,POL003686,2024-10-26,2785.8,IN REVIEW
CLM0005297,POL003499,2025-01-14,47425.09,DENIED
CLM0003257,POL000273,2025-12-10,57813.29,IN REVIEW
CLM0004933,POL003900,2024-08-12,59193.1,OPEN
CLM0008667,POL004474,2025-10-18,74182.03,CLOSED
CLM0010698,POL004020,2025-12-06,77173.65,DENIED
CLM0010993,POL003981,2025-06-11,48892.65,OPEN
CLM0005577,POL002869,2024-10-25,61348.88,DENIED
CLM0008349,POL001932,2024-12-06,28024.81,DENIED
CLM0010719,POL000567,2024-09-05,68850.29,DENIED
CLM0001715,POL002163,2025-03-22,13911.7,IN REVIEW
CLM0008860,POL002045,2025-05-06,42549.07,OPEN
CLM0002592,POL001338,2025-01-14,20800.1,OPEN
CLM0003669,POL004025,2024-10-15,12663.53,DENIED
CLM0011776,POL000776,2025-09-14,67106.51,DENIED
CLM0005308,POL003362,2025-12-30,67140.98,OPEN
CLM0010910,POL004555,2025-10-10,52188.34,DENIED
CLM0004332,POL003878,2025-10-10,78156.77,DENIED
CLM0000656,POL000663,2025-12-04,78559.31,DENIED
CLM0005691,POL000543,2025-05-09,22274.88,IN REVIEW
CLM0005792,POL004486,2025-06-03,41378.83,OPEN
CLM0011269,POL002934,2026-05-28,79420.25,IN REVIEW
CLM0011324,POL004879,2025-09-27,75099.8,DENIED
CLM0011317,POL000091,2025-03-10,29793.78,IN REVIEW
CLM0007919,POL004191,2024-12-17,61669.11,DENIED
CLM0004218,POL002551,2024-09-22,8322.91,DENIED
CLM0009701,POL001603,2026-07-01,32171.31,DENIED
CLM0008967,POL000726,2026-04-28,14149.53,OPEN
CLM0010413,POL002089,2026-05-18,65512.28,IN REVIEW
CLM0003268,POL002154,2024-06-29,51798.38,CLOSED
CLM0007478,POL001857,2025-03-13,11389.07,IN REVIEW
CLM0005095,POL000888,2025-03-01,14610.15,IN REVIEW
CLM0011267,POL003440,2025-02-20,55742.95,IN REVIEW
CLM0004485,POL002165,2025-03-24,49893.52,DENIED
CLM0009401,POL000994,2024-12-16,73660.62,IN REVIEW
CLM0005049,POL001060,2025-11-17,79243.13,DENIED
CLM0001282,POL000583,2026-07-11,20814.53,CLOSED
CLM0009826,POL002412,2026-04-06,8188.56,IN REVIEW
CLM0003636,POL004581,2025-07-09,35633.89,DENIED
CLM0009305,POL004124,2026-03-01,59134.32,CLOSED
CLM0006654,POL002124,2025-06-17,79044.2,IN REVIEW
CLM0005926,POL003402,2024-09-16,76371.09,denied
CLM0009262,POL000323,2024-06-09,79808.49,IN REVIEW
CLM0010463,POL004262,2025-03-08,2184.54,OPEN
CLM0011183,POL003522,2025-01-23,28380.48,DENIED
CLM0010515,POL000393,2025-05-17,41363.56,CLOSED
CLM0009959,POL000556,2026-01-24,71582.96,IN REVIEW
CLM0001771,POL002869,2025-08-10,51476.96,IN REVIEW
CLM0010901,POL003463,2025-01-02,63478.24,DENIED
CLM0009227,POL003121,2026-02-07,76707.36,OPEN
CLM0010702,POL001090,2026-05-10,8767.88,IN REVIEW
