policy_id,broker_id,product,start_date,end_date,premium,status,extract_date
POL002560,BRK0030,Marine,2024-06-16,2025-06-16,14117.35,LAPSED,2026-08-15
POL001835,BRK0025,General Liability,2024-12-17,2025-12-17,12221.77,ACTIVE,2026-08-15
POL004299,BRK0036,Cyber,2024-02-12,2025-02-11,14896.78,ACTIVE,2026-08-15
POL003773,BRK0020,PROPERTY,2024-11-06,2025-11-06,14105.37,CANCELLED,2026-08-15
POL001341,BRK0046,General Liability,2024-03-29,2025-03-29,22997.37,CANCELLED,2026-08-15
POL004821,BRK0033,Marine,2024-11-09,2025-11-09,24475.21,CANCELLED,2026-08-15
POL001066,BRK0024,Property,,2025-09-12,8759.36,LAPSED,2026-08-15
POL004877,BRK0014,Cyber,2024-05-25,2025-05-25,9432.54,LAPSED,2026-08-15
POL003847,BRK0030,Property,2025-06-07,2026-06-07,3188.7,LAPSED,2026-08-15
POL001553,BRK0012,Marine,2024-06-09,2025-06-09,11868.53,LAPSED,2026-08-15
POL002184,BRK0016,Cyber,2024-07-08,2025-07-08,18889.87,ACTIVE,2026-08-15
POL004145,BRK0036,commercial auto,2025-10-15,2026-10-15,18036.42,RENEWED,2026-08-15
POL004127,BRK0038,Marine,2026-02-14,2027-02-14,17182.92,ACTIVE,2026-08-15
POL000808,BRK0011,Marine,2024-10-22,2025-10-22,15149.42,LAPSED,2026-08-15
POL004435,BRK0034,Cyber,31/12/2025,2025-01-04,5609.32,ACTIVE,2026-08-15
POL002583,BRK0035,Property,2024-01-19,2025-01-18,3057.18,LAPSED,2026-08-15
POL000075,BRK0044,General Liability,2026-02-22,2027-02-22,13214.61,RENEWED,2026-08-15
POL004643,BRK0044,Marine,2024-11-30,2025-11-30,18874.32,ACTIVE,2026-08-15
POL001460,BRK0007,General Liability,2024-07-26,2025-07-26,11023.6,LAPSED,2026-08-15
POL003158,BRK0005,Cyber,2026-02-04,2027-02-04,23891.94,LAPSED,2026-08-15
POL000388,BRK0024,Marine,2024-03-15,2025-03-15,24408.59,RENEWED,2026-08-15
POL001090,BRK0024,Marine,2026-01-30,2027-01-30,12413.03,LAPSED,2026-08-15
POL004751,BRK0040,Cyber,2024-06-24,2025-06-24,8816.53,RENEWED,2026-08-15
POL001626,BRK0012,Property,2025-03-05,2026-03-05,20352.83,LAPSED,2026-08-15
POL001660,BRK0006,Commercial Auto,2024-12-31,2025-12-31,12626.91,RENEWED,2026-08-15
POL000203,BRK0018,Marine,2024-05-05,2025-05-05,9911.67,RENEWED,2026-08-15
POL001920,BRK0002,Marine,2026-04-14,2027-04-14,12722.42,RENEWED,2026-08-15
POL003450,BRK0012,Property,2025-10-11,2026-10-11,16767.14,RENEWED,2026-08-15
POL004639,BRK0034,Property,2025-12-25,2026-12-25,22052.52,LAPSED,2026-08-15
POL001795,BRK0028,General Liability,2025-10-05,2026-10-05,1346.08,CANCELLED,2026-08-15
POL001831,BRK0045,Property,2024-06-08,2025-06-08,20098.41,RENEWED,2026-08-15
POL004799,BRK0011,Marine,2026-05-22,2027-05-22,7206.9,RENEWED,2026-08-15
POL002675,BRK0037,commercial auto,2026-03-28,2027-03-28,5142.91,ACTIVE,2026-08-15
POL004801,BRK0004,Property,2024-05-25,2025-05-25,522.58,CANCELLED,2026-08-15
POL001873,BRK0028,Marine,2025-05-02,2026-05-02,19123.05,ACTIVE,2026-08-15
POL002083,BRK0043,Cyber,2024-11-29,2025-11-29,13245.11,ACTIVE,2026-08-15
POL004206,BRK0031,Cyber,2026-06-15,2027-06-15,1605.74,LAPSED,2026-08-15
POL001533,BRK0008,General Liability,2025-09-02,2026-09-02,4793.22,ACTIVE,2026-08-15
POL004305,BRK0002,Commercial Auto,2024-06-16,2025-06-16,5767.55,CANCELLED,2026-08-15
POL001761,BRK0006,  Commercial Auto ,2024-07-09,2025-07-09,2445.59,CANCELLED,2026-08-15
POL002048,BRK0040,Commercial Auto,2025-04-21,2026-04-21,16157.49,CANCELLED,2026-08-15
POL003516,BRK0023,Cyber,2025-04-16,2026-04-16,2878.97,LAPSED,2026-08-15
POL002754,BRK0007,Commercial Auto,2025-07-27,31/12/2025,9475.24,CANCELLED,2026-08-15
POL000413,BRK0037,Commercial Auto,2024-04-18,2025-04-18,22008.39,CANCELLED,2026-08-15
POL000182,BRK0047,General Liability,2024-02-13,2025-02-12,21794.06,RENEWED,2026-08-15
POL000015,BRK0003,General Liability,2025-07-12,2026-07-12,8052.33,ACTIVE,2026-08-15
POL004176,BRK0044,Cyber,2026-06-14,2027-06-14,4961.69,CANCELLED,2026-08-15
POL001061,BRK0043,Marine,2024-11-30,2025-11-30,6734.96,LAPSED,2026-08-15
POL001291,BRK0006,General Liability,2024-07-23,2025-07-23,20320.79,RENEWED,2026-08-15
POL004882,BRK0031,Marine,2025-02-09,2026-02-09,5383.86,RENEWED,2026-08-15
POL004420,BRK0025,General Liability,2025-12-14,2026-12-14,20341.47,ACTIVE,2026-08-15
POL003372,BRK0020,Property,2025-10-24,2026-10-24,19990.86,ACTIVE,2026-08-15
POL002953,BRK0033,Cyber,2024-02-13,2025-02-12,5645.36,CANCELLED,2026-08-15
POL002052,BRK0038,Commercial Auto,2024-09-03,2025-09-03,10422.37,CANCELLED,2026-08-15
POL000157,BRK0014,General Liability,2024-07-03,2025-07-03,3870.35,ACTIVE,2026-08-15
POL000612,BRK0014,Marine,2024-01-14,2025-01-13,18758.13,ACTIVE,2026-08-15
POL000778,BRK0036,Commercial Auto,2024-03-26,2025-03-26,9280.94,LAPSED,2026-08-15
POL001288,BRK0031,Cyber,31/12/2025,2025-12-21,23201.29,LAPSED,2026-08-15
POL004541,BRK0017,Property,2025-07-27,2026-07-27,10529.25,CANCELLED,2026-08-15
POL002139,BRK0046,Marine,2025-07-27,2026-07-27,13213.91,RENEWED,2026-08-15
POL002265,BRK0022,Cyber,2024-12-01,2025-12-01,3211.21,RENEWED,2026-08-15
POL001271,BRK0007,Commercial Auto,2024-03-30,2025-03-30,15340.08,ACTIVE,2026-08-15
POL000737,BRK0047,General Liability,2024-08-12,2025-08-12,1893.61,LAPSED,2026-08-15
POL001454,BRK0046,Property,2026-05-30,2027-05-30,10628.18,LAPSED,2026-08-15
POL000042,BRK0035,Commercial Auto,2025-09-29,2026-09-29,2556.71,RENEWED,2026-08-15
POL000368,BRK0023,Property,2025-07-02,2026-07-02,2715.31,CANCELLED,2026-08-15
POL002354,BRK0024,Marine,2025-02-06,2026-02-06,10228.11,LAPSED,2026-08-15
POL003019,BRK0002,General Liability,2025-02-04,2026-02-04,14400.54,RENEWED,2026-08-15
POL000503,BRK0001,  Cyber ,2025-07-01,2026-07-01,2278.44,ACTIVE,2026-08-15
POL003666,BRK0015,Property,2024-06-16,2025-06-16,4005.89,LAPSED,2026-08-15
POL004857,BRK0027,Commercial Auto,2026-05-09,2027-05-09,815.23,LAPSED,2026-08-15
POL001514,BRK0004,Commercial Auto,2026-03-18,2027-03-18,11738.48,LAPSED,2026-08-15
POL003985,BRK0041,Cyber,2024-06-18,2025-06-18,23484.47,RENEWED,2026-08-15
POL003569,BRK0014,Property,2024-01-09,2025-01-08,21431.14,LAPSED,2026-08-15
POL000516,BRK0013,General Liability,2025-07-05,2026-07-05,24580.12,ACTIVE,2026-08-15
POL002120,BRK0028,Cyber,2024-08-28,2025-08-28,896.07,LAPSED,2026-08-15
POL000099,BRK0023,Cyber,2025-03-28,2026-03-28,10527.04,CANCELLED,2026-08-15
POL001193,BRK0029,Commercial Auto,2025-01-09,2026-01-09,23317.64,ACTIVE,2026-08-15
POL000179,BRK0045,Marine,2025-05-23,2026-05-23,2523.98,RENEWED,2026-08-15
POL003603,BRK0035,Marine,2025-05-15,2026-05-15,8188.49,ACTIVE,2026-08-15
POL004610,BRK0039,Commercial Auto,2025-10-31,2026-10-31,22796.01,ACTIVE,2026-08-15
POL002087,BRK0025,General Liability,2025-08-09,2026-08-09,865.86,RENEWED,2026-08-15
POL001424,BRK0019,Commercial Auto,2025-12-30,2026-12-30,15414.56,ACTIVE,2026-08-15
POL003665,BRK0012,Commercial Auto,2024-06-25,2025-06-25,4614.17,LAPSED,2026-08-15
POL000638,BRK0038,CYBER,2025-01-20,2026-01-20,17564.9,CANCELLED,2026-08-15
POL001742,BRK0048,Property,2024-07-26,2025-07-26,15769.18,CANCELLED,2026-08-15
POL004326,BRK0010,General Liability,2024-04-30,2025-04-30,23288.17,RENEWED,2026-08-15
POL003268,BRK0006,Cyber,2024-04-25,2025-04-25,9228.07,LAPSED,2026-08-15
POL000265,BRK0030,Cyber,2025-01-24,2026-01-24,22128.89,RENEWED,2026-08-15
POL000756,BRK0007,Commercial Auto,2026-04-17,2027-04-17,20209.11,RENEWED,2026-08-15
POL002572,BRK0025,Property,2025-06-30,2026-06-30,3889.96,RENEWED,2026-08-15
POL003025,BRK0025,Cyber,2024-02-23,2025-02-22,20304.74,LAPSED,2026-08-15
POL003567,BRK0050,Cyber,2024-11-08,2025-11-08,14409.28,CANCELLED,2026-08-15
POL004142,BRK0050,Cyber,2026-03-03,2027-03-03,11991.2,CANCELLED,2026-08-15
POL001800,BRK0016,Commercial Auto,2024-08-20,2025-08-20,21150.88,LAPSED,2026-08-15
POL001365,BRK0045,General Liability,2024-05-12,2025-05-12,20832.21,ACTIVE,2026-08-15
POL003377,BRK0007,Cyber,2024-06-09,2025-06-09,20205.4,RENEWED,2026-08-15
POL004133,BRK0014,Cyber,2024-10-29,2025-10-29,6800.69,CANCELLED,2026-08-15
POL001698,BRK0010,MARINE,2025-06-03,2026-06-03,19944.36,ACTIVE,2026-08-15
POL002506,BRK0013,Commercial Auto,2024-09-26,2025-09-26,6095.33,CANCELLED,2026-08-15
POL003583,BRK0037,Marine,2025-11-09,2026-11-09,19613.23,ACTIVE,2026-08-15
POL003120,BRK0003,General Liability,2024-02-08,2025-02-07,16788.56,ACTIVE,2026-08-15
POL004300,BRK0012,Commercial Auto,2024-07-23,2025-07-23,21196.17,CANCELLED,2026-08-15
POL004764,BRK0041,General Liability,2024-07-02,2025-07-02,2327.56,ACTIVE,2026-08-15
POL003334,BRK0017,Cyber,2024-05-22,2025-05-22,18502.04,CANCELLED,2026-08-15
POL002207,BRK0016,Commercial Auto,2024-02-03,2025-02-02,12052.62,RENEWED,2026-08-15
POL002528,BRK0017,Property,2026-02-05,2027-02-05,9337.56,CANCELLED,2026-08-15
POL001891,BRK0006,Cyber,2024-09-13,2025-09-13,21533.26,CANCELLED,2026-08-15
POL001809,BRK0017,Property,2025-08-03,2026-08-03,4932.52,CANCELLED,2026-08-15
POL001662,BRK0034,MARINE,2025-09-13,2026-09-13,23874.75,ACTIVE,2026-08-15
POL001784,BRK0037,Marine,2025-05-15,2026-05-15,9911.51,LAPSED,2026-08-15
POL001171,BRK0047,Property,2026-13-45,2025-12-24,2576.22,LAPSED,2026-08-15
POL002116,BRK0015,General Liability,2024-07-03,2025-07-03,17129.3,CANCELLED,2026-08-15
POL000900,BRK0013,PROPERTY,2024-02-24,2025-02-23,17796.09,RENEWED,2026-08-15
POL003925,BRK0011,Cyber,2026-03-19,2027-03-19,4390.1,ACTIVE,2026-08-15
POL001445,BRK0007,Property,2024-10-29,2025-10-29,7538.15,RENEWED,2026-08-15
POL002880,BRK0026,marine,2025-07-12,2026-07-12,19182.15,RENEWED,2026-08-15
POL004995,BRK0021,Cyber,2025-01-31,2026-01-31,19198.34,ACTIVE,2026-08-15
POL004859,BRK0043,Marine,2025-06-01,2026-06-01,5396.83,ACTIVE,2026-08-15
POL001830,BRK0037,General Liability,2024-08-12,2025-08-12,6032.46,RENEWED,2026-08-15
POL001461,BRK0036,General Liability,2025-02-20,2026-02-20,6493.04,ACTIVE,2026-08-15
POL003251,BRK0026,Marine,2026-01-04,N/A,10471.41,LAPSED,2026-08-15
POL002457,BRK0047,General Liability,2024-07-01,2025-07-01,15639.34,CANCELLED,2026-08-15
POL000400,BRK0004,Commercial Auto,2024-06-09,2025-06-09,14887.41,CANCELLED,2026-08-15
POL000925,BRK0020,Marine,2024-03-29,2025-03-29,22609.18,RENEWED,2026-08-15
POL001505,BRK0022,Cyber,2024-07-31,2025-07-31,13075.18,LAPSED,2026-08-15
POL001615,BRK0023,Commercial Auto,2025-07-07,2026-07-07,5615.78,CANCELLED,2026-08-15
POL002521,BRK0039,Commercial Auto,2024-11-20,2025-11-20,9939.3,CANCELLED,2026-08-15
POL003822,BRK0009,Property,2025-05-04,2026-05-04,16800.11,ACTIVE,2026-08-15
POL002023,BRK0041,Commercial Auto,2025-12-16,2026-12-16,18162.54,ACTIVE,2026-08-15
POL001081,BRK0032,Commercial Auto,2024-03-07,2025-03-07,23487.73,LAPSED,2026-08-15
POL000031,BRK0041,Cyber,2025-02-28,2026-02-28,6477.62,ACTIVE,2026-08-15
POL002068,BRK0023,Commercial Auto,2024-12-14,2025-12-14,14515.02,RENEWED,2026-08-15
POL001015,BRK0023,Property,2025-03-08,2026-03-08,2175.89,LAPSED,2026-08-15
POL001357,BRK0010,Commercial Auto,2025-03-18,2026-03-18,4684.0,LAPSED,2026-08-15
POL001971,BRK0012,Commercial Auto,2024-12-01,2025-12-01,21363.46,CANCELLED,2026-08-15
POL000247,BRK0027,Property,2024-10-20,2025-10-20,16324.08,RENEWED,2026-08-15
POL004278,BRK0013,General Liability,2024-07-29,2025-07-29,7028.71,RENEWED,2026-08-15
POL001780,BRK0045,Property,2026-04-06,2027-04-06,11453.42,RENEWED,2026-08-15
POL004381,BRK0001,Commercial Auto,2024-04-25,2025-04-25,21128.49,RENEWED,2026-08-15
POL001316,BRK0029,Cyber,2025-01-29,2026-01-29,7307.04,LAPSED,2026-08-15
POL003271,BRK0021,Marine,2025-03-08,2026-03-08,21452.13,CANCELLED,2026-08-15
POL002032,BRK0024,Cyber,2024-03-31,2025-03-31,3512.09,RENEWED,2026-08-15
POL001683,BRK0018,Cyber,2025-04-21,2026-04-21,14981.04,ACTIVE,2026-08-15
POL000349,BRK0045,Marine,2024-11-13,2025-11-13,3162.06,LAPSED,2026-08-15
POL003363,BRK0040,Commercial Auto,2025-08-26,2026-08-26,11071.44,ACTIVE,2026-08-15
POL002356,BRK0032,General Liability,2024-02-13,2025-02-12,21113.83,ACTIVE,2026-08-15
POL000835,BRK0031,General Liability,2026-05-11,2027-05-11,3076.71,RENEWED,2026-08-15
POL000156,BRK0009,Cyber,2026-04-12,2027-04-12,946.65,CANCELLED,2026-08-15
POL000779,BRK0006,Commercial Auto,2025-10-25,2026-10-25,21519.09,ACTIVE,2026-08-15
POL004391,BRK0049,property,2024-07-26,2025-07-26,7915.05,RENEWED,2026-08-15
POL003560,BRK0006,Commercial Auto,2024-10-10,2025-10-10,17255.65,LAPSED,2026-08-15
POL004694,BRK0020,Marine,2024-11-14,2025-11-14,17351.91,LAPSED,2026-08-15
POL004523,BRK0043,Marine,0000-00-00,2026-01-10,22249.22,CANCELLED,2026-08-15
POL002375,BRK0038,General Liability,2024-11-10,2025-11-10,11732.67,LAPSED,2026-08-15
POL004450,BRK0017,Commercial Auto,2025-03-22,2026-03-22,3485.24,LAPSED,2026-08-15
POL003519,BRK0011,Commercial Auto,2024-11-15,2025-11-15,18741.79,LAPSED,2026-08-15
POL003945,BRK0036,GENERAL LIABILITY,,2026-05-23,16795.53,RENEWED,2026-08-15
POL002471,BRK0011,Marine,2024-03-16,2025-03-16,15247.58,LAPSED,2026-08-15
POL000629,BRK0026,Property,2024-10-23,2025-10-23,1708.12,RENEWED,2026-08-15
POL000609,BRK0036,Property,2026-02-23,2027-02-23,3206.37,ACTIVE,2026-08-15
POL003110,BRK0047,Cyber,2024-04-12,2025-04-12,16421.59,RENEWED,2026-08-15
POL004765,BRK0027,General Liability,2024-05-05,2025-05-05,6666.05,RENEWED,2026-08-15
POL002236,BRK0033,Commercial Auto,2025-11-08,2026-11-08,24147.9,RENEWED,2026-08-15
POL003865,BRK0022,Property,2024-05-05,2025-05-05,17559.7,LAPSED,2026-08-15
POL004499,BRK0003,Property,2025-04-03,2026-04-03,16042.98,RENEWED,2026-08-15
POL002687,BRK0043,Commercial Auto,2025-08-11,2026-08-11,21119.04,LAPSED,2026-08-15
POL002106,BRK0010,Marine,2024-02-18,2025-02-17,11063.41,CANCELLED,2026-08-15
POL001938,BRK0016,Marine,2025-08-16,2026-08-16,23593.18,CANCELLED,2026-08-15
POL002701,BRK0049,Property,2025-08-04,2026-08-04,23378.56,RENEWED,2026-08-15
POL003757,BRK0032,Cyber,2025-01-22,2026-01-22,10684.24,CANCELLED,2026-08-15
POL003941,BRK0007,General Liability,2025-05-12,2026-05-12,18251.01,ACTIVE,2026-08-15
POL003779,BRK0021,Marine,2026-01-21,2027-01-21,7942.46,RENEWED,2026-08-15
POL002065,BRK0045,Commercial Auto,2025-06-15,2026-06-15,940.24,ACTIVE,2026-08-15
POL004407,BRK0036,Commercial Auto,2026-04-14,2027-04-14,24869.26,RENEWED,2026-08-15
POL004909,BRK0003,PROPERTY,2026-02-20,2027-02-20,11375.82,RENEWED,2026-08-15
POL000169,BRK0050,General Liability,2024-04-23,2025-04-23,16154.32,RENEWED,2026-08-15
POL002830,BRK0033,Cyber,2024-04-05,2025-04-05,17047.44,ACTIVE,2026-08-15
POL003923,BRK0004,Cyber,2026-06-05,2027-06-05,11850.88,CANCELLED,2026-08-15
POL003077,BRK0028,Property,2024-03-08,2025-03-08,19080.37,LAPSED,2026-08-15
POL000424,BRK0015,Property,2026-05-27,2027-05-27,991.28,ACTIVE,2026-08-15
POL002998,BRK0001,Marine,2024-01-31,2025-01-30,4290.77,RENEWED,2026-08-15
POL004572,BRK0049,Property,2024-08-10,2025-08-10,18419.52,LAPSED,2026-08-15
POL002350,BRK0004,Marine,2025-06-26,2026-06-26,18760.63,RENEWED,2026-08-15
POL003787,BRK0004,Marine,2026-03-20,2027-03-20,24831.62,RENEWED,2026-08-15
POL000447,BRK0007,COMMERCIAL AUTO,2025-11-08,2026-11-08,13908.42,RENEWED,2026-08-15
POL001942,BRK0011,General Liability,2024-01-08,2025-01-07,4893.22,RENEWED,2026-08-15
POL003529,BRK0004,Cyber,2024-01-18,2025-01-17,20101.51,ACTIVE,2026-08-15
POL001059,BRK0029,Property,2025-02-23,2026-02-23,2293.29,RENEWED,2026-08-15
POL001124,BRK0010,General Liability,2024-11-19,2025-11-19,15235.9,LAPSED,2026-08-15
POL002866,BRK0014,  Marine ,2024-10-09,2025-10-09,11558.62,CANCELLED,2026-08-15
POL004636,BRK0008,Cyber,2024-04-21,2025-04-21,12793.3,CANCELLED,2026-08-15
POL004222,BRK0005,Cyber,2024-08-06,2025-08-06,3679.29,ACTIVE,2026-08-15
POL000199,BRK0014,Cyber,2025-10-28,2026-10-28,15865.52,CANCELLED,2026-08-15
POL004311,BRK0034,Commercial Auto,2024-08-30,2025-08-30,4060.82,LAPSED,2026-08-15
POL004813,BRK0047,Marine,2025-05-12,2026-05-12,6384.12,RENEWED,2026-08-15
POL002631,BRK0035,Commercial Auto,2026-05-04,2027-05-04,22243.95,ACTIVE,2026-08-15
POL003177,BRK0002,General Liability,,2026-01-10,2533.58,CANCELLED,2026-08-15
POL000635,BRK0049,Commercial Auto,2024-06-08,2025-06-08,23204.88,CANCELLED,2026-08-15
POL002556,BRK0001,General Liability,2024-03-04,2025-03-04,5238.1,RENEWED,2026-08-15
POL000552,BRK0036,General Liability,2024-04-02,2025-04-02,9013.14,CANCELLED,2026-08-15
POL001812,BRK0002,CYBER,2024-01-01,2024-12-31,7934.44,RENEWED,2026-08-15
POL003695,BRK0007,General Liability,2025-08-30,2026-08-30,21597.21,RENEWED,2026-08-15
POL002203,BRK0028,Commercial Auto,2024-02-25,2025-02-24,12624.0,ACTIVE,2026-08-15
POL002218,BRK0028,Marine,2025-04-02,2026-04-02,14250.82,CANCELLED,2026-08-15
POL004287,BRK0028,MARINE,2024-12-08,2025-12-08,13772.91,ACTIVE,2026-08-15
POL004097,BRK0037,General Liability,2026-04-28,2027-04-28,20719.22,LAPSED,2026-08-15
POL003904,BRK0018,Marine,2024-09-08,2025-09-08,10250.22,RENEWED,2026-08-15
POL000478,BRK0027,Cyber,2024-05-21,2025-05-21,17686.61,CANCELLED,2026-08-15
POL002732,BRK0010,Commercial Auto,2025-07-14,2026-07-14,21165.18,CANCELLED,2026-08-15
POL004947,BRK0021,GENERAL LIABILITY,2026-05-07,2027-05-07,15575.37,RENEWED,2026-08-15
POL004067,BRK0009,Commercial Auto,2025-12-04,2026-12-04,18721.74,LAPSED,2026-08-15
POL002127,BRK0040,Cyber,2025-05-21,2026-05-21,14577.53,RENEWED,2026-08-15
POL003584,BRK0002,General Liability,2025-05-07,2026-05-07,19947.89,LAPSED,2026-08-15
POL003853,BRK0024,COMMERCIAL AUTO,2024-01-19,2025-01-18,19330.3,LAPSED,2026-08-15
POL001850,BRK0009,COMMERCIAL AUTO,2026-06-15,2027-06-15,11429.5,CANCELLED,2026-08-15
POL001770,BRK0023,Marine,2025-04-06,2026-04-06,13874.96,LAPSED,2026-08-15
POL000722,BRK0004,General Liability,2026-13-45,2026-09-19,11996.19,CANCELLED,2026-08-15
POL003427,BRK0039,Cyber,2025-11-27,2026-11-27,21339.98,LAPSED,2026-08-15
POL001238,BRK0016,General Liability,2024-01-29,2025-01-28,816.19,CANCELLED,2026-08-15
POL003722,BRK0015,Cyber,0000-00-00,2025-11-09,18613.87,LAPSED,2026-08-15
POL002643,BRK0022,Marine,2025-10-28,2026-10-28,5055.47,CANCELLED,2026-08-15
POL000872,BRK0035,General Liability,2025-05-17,2026-05-17,12106.58,RENEWED,2026-08-15
POL002252,BRK0026,Marine,2024-09-21,2025-09-21,15247.59,ACTIVE,2026-08-15
POL001697,BRK0044,Property,2024-04-09,2025-04-09,17806.01,LAPSED,2026-08-15
POL003488,BRK0038,General Liability,2024-05-21,2025-05-21,6716.87,ACTIVE,2026-08-15
POL001509,BRK0023,General Liability,2024-07-10,2025-07-10,11255.71,RENEWED,2026-08-15
POL000482,BRK0028,Commercial Auto,2026-06-17,2027-06-17,15937.58,ACTIVE,2026-08-15
POL002007,BRK0011,Commercial Auto,2025-07-08,2026-07-08,19995.2,CANCELLED,2026-08-15
POL000643,BRK0041,General Liability,2024-12-29,2025-12-29,20391.38,CANCELLED,2026-08-15
POL004089,BRK0037,Commercial Auto,2026-01-15,2027-01-15,23535.44,LAPSED,2026-08-15
POL003681,BRK0001,Commercial Auto,2025-04-27,2026-04-27,12447.87,CANCELLED,2026-08-15
POL002161,BRK0033,Property,2025-01-10,2026-01-10,2205.03,LAPSED,2026-08-15
POL002609,BRK0019,Cyber,2024-09-23,2025-09-23,13590.73,LAPSED,2026-08-15
POL001465,BRK0010,Marine,2024-03-26,2025-03-26,14382.66,LAPSED,2026-08-15
POL002665,BRK0037,Property,2024-04-12,2025-04-12,21084.62,ACTIVE,2026-08-15
POL000811,BRK0012,Marine,2024-07-23,2025-07-23,7898.83,CANCELLED,2026-08-15
POL004965,BRK0048,Property,2024-02-16,2025-02-15,22771.26,ACTIVE,2026-08-15
POL000850,BRK0007,Marine,2025-01-24,2026-01-24,16700.38,LAPSED,2026-08-15
POL002557,BRK0007,Commercial Auto,2024-07-12,2025-07-12,7118.74,LAPSED,2026-08-15
POL001320,BRK0018,General Liability,2025-03-27,2026-03-27,10853.42,CANCELLED,2026-08-15
POL000008,BRK0005,Commercial Auto,2026-02-08,2027-02-08,2294.89,LAPSED,2026-08-15
POL002345,BRK0009,Cyber,2024-12-18,2025-12-18,10628.78,ACTIVE,2026-08-15
POL003882,BRK0044,Marine,2024-01-08,2025-01-07,18818.68,RENEWED,2026-08-15
POL004231,BRK0019,Marine,2024-01-15,2025-01-14,23574.12,LAPSED,2026-08-15
POL004905,BRK0001,Property,2025-12-23,2026-12-23,21997.71,RENEWED,2026-08-15
POL000518,BRK0050,Property,2025-10-31,2026-10-31,18464.06,CANCELLED,2026-08-15
POL003964,BRK0032,property,2025-09-22,2026-09-22,20654.58,RENEWED,2026-08-15
POL001787,BRK0016,Property,2025-04-30,2026-04-30,12322.55,LAPSED,2026-08-15
POL001222,BRK0032,Marine,2024-11-22,2025-11-22,16096.8,LAPSED,2026-08-15
POL001348,BRK0020,Property,2025-09-21,2026-09-21,22547.85,CANCELLED,2026-08-15
POL000833,BRK0047,Commercial Auto,2025-07-24,2026-07-24,11695.17,CANCELLED,2026-08-15
POL003932,BRK0033,Cyber,2025-09-21,2026-09-21,8004.72,RENEWED,2026-08-15
POL000556,BRK0030,Cyber,2025-11-28,2026-11-28,9875.49,LAPSED,2026-08-15
POL000605,BRK0019,Cyber,2025-07-26,2026-07-26,9017.78,RENEWED,2026-08-15
POL001987,BRK0007,General Liability,2025-02-27,2026-02-27,19747.14,CANCELLED,2026-08-15
POL004227,BRK0026,Commercial Auto,2025-06-08,2026-06-08,3705.43,CANCELLED,2026-08-15
POL000712,BRK0004,Commercial Auto,2025-07-16,2026-07-16,21600.57,ACTIVE,2026-08-15
POL003652,BRK0032,General Liability,2026-02-12,2027-02-12,7903.77,CANCELLED,2026-08-15
POL003859,BRK0036,Marine,2026-05-06,2027-05-06,21524.14,CANCELLED,2026-08-15
POL002128,BRK0032,Property,2025-06-01,2026-06-01,5305.76,ACTIVE,2026-08-15
POL004616,BRK0043,Marine,2024-03-25,2025-03-25,5068.23,ACTIVE,2026-08-15
POL001340,BRK0017,Property,2024-02-21,2025-02-20,16800.49,LAPSED,2026-08-15
POL001269,BRK0049,General Liability,2025-06-19,2026-06-19,4833.93,LAPSED,2026-08-15
POL001876,BRK0015,Property,2024-09-03,2025-09-03,14039.09,LAPSED,2026-08-15
POL002480,BRK0002,Marine,2024-02-03,2025-02-02,5379.91,RENEWED,2026-08-15
POL001342,BRK0003,Marine,2024-08-12,2025-08-12,9962.9,RENEWED,2026-08-15
POL002757,BRK0043,Marine,2025-09-08,2026-09-08,16826.35,ACTIVE,2026-08-15
POL001361,BRK0023,Property,2024-02-13,2025-02-12,24552.97,CANCELLED,2026-08-15
POL002790,BRK0007,Commercial Auto,2025-05-08,2026-05-08,15016.0,RENEWED,2026-08-15
POL004235,BRK0012,Cyber,2024-05-03,2025-05-03,21538.58,RENEWED,2026-08-15
POL004660,BRK0049,Marine,2024-05-12,2025-05-12,9187.68,CANCELLED,2026-08-15
POL004086,BRK0025,General Liability,2024-11-29,2025-11-29,20784.5,CANCELLED,2026-08-15
POL004066,BRK0032,Property,2024-06-04,2025-06-04,14882.6,CANCELLED,2026-08-15
POL000683,BRK0037,General Liability,2024-08-01,2025-08-01,24255.53,CANCELLED,2026-08-15
POL002088,BRK0028,Commercial Auto,2026-04-08,2027-04-08,5162.02,CANCELLED,2026-08-15
POL002275,BRK0024,General Liability,2026-05-27,2027-05-27,21430.06,LAPSED,2026-08-15
POL000553,BRK0039,Property,2024-08-19,N/A,10474.8,ACTIVE,2026-08-15
